Customer,Account.Length,International.Plan,Voice.Mail.Plan,Voice.Mail.Messages,Day.Minutes,Day.Calls,Day.Charge,Evening.Minutes,Evening.Calls,Evening.Charge,Night.Minutes,Night.Calls,Night.Charge,International.Minutes,International.Calls,International.Charge,Customer.Service.Calls,Churn
1524,87,No,Yes,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0,0,0,1,No
1525,55,No,No,0,194.1,121,33,176.6,110,15.01,302.8,136,13.63,7,7,1.89,2,No
1526,144,No,No,0,201.1,99,34.19,303.5,74,25.8,224,119,10.08,13.2,2,3.56,1,No
1527,119,No,No,0,260.1,101,44.22,256.5,68,21.8,229.1,89,10.31,10,2,2.7,1,Yes
1528,59,No,Yes,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1,No
1529,137,Yes,No,0,174,123,29.58,161.3,115,13.71,260.7,98,11.73,11.4,3,3.08,2,No
1530,44,No,No,0,288.1,112,48.98,258,92,21.93,192.4,90,8.66,10.2,4,2.75,3,Yes
1531,84,No,No,0,226.9,144,38.57,201.6,122,17.14,130.2,121,5.86,13.2,5,3.56,2,No
1532,86,No,No,0,125.5,139,21.34,269.8,93,22.93,235.8,110,10.61,8.9,8,2.4,1,No
1533,13,No,No,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,11.5,3,3.11,0,Yes
1534,34,No,No,0,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11,10,2.97,2,Yes
1535,91,No,Yes,27,204.6,96,34.78,136,93,11.56,210.5,82,9.47,6.6,2,1.78,3,No
1536,159,No,No,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,No
1537,34,No,Yes,14,151.5,100,25.76,248.7,126,21.14,199.8,120,8.99,10.7,5,2.89,2,No
1538,88,No,No,0,61.9,78,10.52,262.6,114,22.32,212.5,110,9.56,8.8,2,2.38,3,No
1539,80,No,No,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,No
1540,113,No,Yes,23,205,101,34.85,152,60,12.92,158.6,59,7.14,10.2,5,2.75,2,No
1541,176,No,Yes,23,283.2,130,48.14,162.6,74,13.82,177.7,104,8,7.2,6,1.94,1,No
1542,122,No,Yes,45,147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14,5,3.78,1,No
1543,122,No,Yes,27,253.7,84,43.13,229.2,109,19.48,190.5,123,8.57,9.2,5,2.48,7,No
1544,138,Yes,No,0,46.5,104,7.91,186,114,15.81,167.5,95,7.54,9.6,4,2.59,4,Yes
1545,137,No,No,0,147.2,119,25.02,192.8,91,16.39,172.7,105,7.77,10.2,4,2.75,1,No
1546,173,No,No,0,172.5,78,29.33,142.6,91,12.12,102,63,4.59,10.9,2,2.94,0,No
1547,190,No,No,0,150.9,86,25.65,268.6,129,22.83,179.9,73,8.1,14.7,1,3.97,1,No
1548,159,No,Yes,23,153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2,No
1549,132,No,No,0,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1,No
1550,92,No,No,0,184.7,60,31.4,262,73,22.27,239.5,120,10.78,12.3,6,3.32,2,Yes
1551,111,No,No,0,172.8,58,29.38,183.1,108,15.56,158.8,104,7.15,7.9,3,2.13,4,Yes
1552,67,No,No,0,310.4,97,52.77,66.5,123,5.65,246.5,99,11.09,9.2,10,2.48,4,No
1553,117,No,No,0,118.4,126,20.13,249.3,97,21.19,227,56,10.22,13.6,3,3.67,5,Yes
1554,107,No,Yes,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12,1,3.24,1,No
1555,16,No,No,0,174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,5,No
1556,17,No,Yes,35,198.5,123,33.75,270.6,74,23,209.9,130,9.45,8.1,10,2.19,1,No
1557,136,No,No,0,204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,0,No
1558,42,No,No,0,150.7,52,25.62,246.7,96,20.97,103.8,118,4.67,7,4,1.89,2,No
1559,130,No,No,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6,1,1.62,2,No
1560,77,No,No,0,62.4,89,10.61,169.9,121,14.44,209.6,64,9.43,5.7,6,1.54,5,Yes
1561,127,No,Yes,25,203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,No
1562,169,No,No,0,179.2,111,30.46,175.2,130,14.89,228.6,92,10.29,9.9,6,2.67,2,No
1563,169,No,No,0,147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,3,No
1564,113,No,No,0,155,93,26.35,330.6,106,28.1,189.4,123,8.52,13.5,3,3.65,1,No
1565,104,No,No,0,234.2,128,39.81,293.1,92,24.91,183.9,79,8.28,9.8,6,2.65,0,Yes
1566,27,No,No,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15,6,4.05,5,No
1567,93,No,Yes,36,178.7,134,30.38,178.6,102,15.18,126.8,82,5.71,8,4,2.16,2,No
1568,85,No,No,0,183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,9.9,4,2.67,4,No
1569,146,Yes,No,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,No
1570,85,No,No,0,211.5,100,35.96,184.6,88,15.69,164.3,131,7.39,13.3,4,3.59,2,No
1571,81,No,No,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,No
1572,66,No,No,0,118,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1,No
1573,69,No,No,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,No
1574,69,No,No,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0,No
1575,128,No,No,0,179.4,94,30.5,270.4,92,22.98,191,88,8.59,7.9,4,2.13,0,No
1576,83,No,No,0,159.3,104,27.08,202.3,98,17.2,229,73,10.31,9.5,3,2.57,2,No
1577,21,No,No,0,225,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0,No
1578,16,No,No,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,No
1579,128,No,Yes,34,142.3,73,24.19,194.8,79,16.56,239.3,81,10.77,16,6,4.32,1,No
1580,87,No,No,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,No
1581,97,No,No,0,211,76,35.87,189,100,16.07,123,102,5.54,4.7,4,1.27,3,No
1582,81,No,No,0,261.4,141,44.44,215.7,102,18.33,271.8,96,12.23,8,6,2.16,1,Yes
1583,64,No,No,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,No
1584,91,No,Yes,34,175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1,No
1585,91,No,Yes,23,232.4,97,39.51,186,88,15.81,190.5,128,8.57,12.3,3,3.32,3,No
1586,160,No,No,0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1,Yes
1587,40,No,No,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,0,No
1588,138,No,Yes,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,0,No
1589,122,No,No,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,No
1590,63,No,No,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,No
1591,59,No,No,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12,4,3.24,1,No
1592,111,No,No,0,191.3,80,32.52,138.5,94,11.77,246,107,11.07,6.4,3,1.73,2,No
1593,145,No,No,0,199.2,124,33.86,126,86,10.71,289.2,135,13.01,7.6,3,2.05,1,No
1594,114,No,No,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,No
1595,97,No,No,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,Yes
1596,82,No,No,0,199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,7,10,1.89,0,No
1597,33,Yes,No,0,164,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,No
1598,110,No,Yes,38,236.3,102,40.17,195.9,112,16.65,183.5,82,8.26,9.7,6,2.62,1,No
1599,67,No,Yes,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2,No
1600,82,No,No,0,189.2,81,32.16,184.4,117,15.67,255.8,83,11.51,10.6,5,2.86,3,Yes
1601,156,No,No,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,1,No
1602,35,No,No,0,149.3,113,25.38,242.2,122,20.59,174.3,104,7.84,8.9,6,2.4,2,No
1603,113,No,No,0,245.3,108,41.7,259.9,140,22.09,204.3,115,9.19,10.7,2,2.89,3,Yes
1604,116,No,No,0,51.1,106,8.69,208.6,137,17.73,198,92,8.91,12.3,3,3.32,1,No
1605,123,No,Yes,22,197.6,105,33.59,80,86,6.8,120.8,82,5.44,15.6,12,4.21,2,No
1606,101,No,No,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,No
1607,159,No,No,0,87.7,103,14.91,278.2,97,23.65,170.6,93,7.68,10.5,10,2.84,1,No
1608,57,No,Yes,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1,No
1609,84,No,Yes,12,89.7,87,15.25,138.6,73,11.78,165.8,114,7.46,10.7,2,2.89,1,No
1610,44,No,No,0,143.2,77,24.34,169.8,114,14.43,215.8,77,9.71,7.6,4,2.05,1,No
1611,182,No,No,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57,2,Yes
1612,90,Yes,Yes,26,169,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59,0,Yes
1613,138,No,No,0,146.5,101,24.91,284.5,142,24.18,176,98,7.92,14,6,3.78,3,No
1614,123,No,No,0,204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,0,No
1615,48,No,No,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,No
1616,43,No,No,0,177.2,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,4,No
1617,97,No,No,0,169.7,84,28.85,165.9,86,14.1,191.9,83,8.64,12.8,6,3.46,3,No
1618,127,No,No,0,266.6,106,45.32,264.8,168,22.51,207.2,119,9.32,5.9,2,1.59,1,Yes
1619,148,Yes,No,0,233.5,81,39.7,187.7,71,15.95,122.3,97,5.5,9.6,2,2.59,0,Yes
1620,110,Yes,No,0,293.3,79,49.86,188.5,90,16.02,266.9,91,12.01,14.5,4,3.92,0,Yes
1621,89,No,No,0,141.1,92,23.99,249.1,126,21.17,136,73,6.12,10.8,2,2.92,2,No
1622,107,No,Yes,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2,No
1623,92,No,No,0,91.7,90,15.59,193.7,123,16.46,175,86,7.88,9.2,4,2.48,2,No
1624,121,No,No,0,181.5,121,30.86,218.4,98,18.56,161.6,103,7.27,8.5,5,2.3,1,No
1625,161,No,No,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,No
1626,32,No,Yes,26,243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9,9,2.43,1,No
1627,128,No,Yes,29,179.3,104,30.48,225.9,86,19.2,323,78,14.54,8.6,7,2.32,0,No
1628,39,No,Yes,36,141.7,121,24.09,232.3,113,19.75,222.1,131,9.99,12,5,3.24,1,No
1629,53,No,Yes,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2,No
1630,126,No,No,0,103.7,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,0,No
1631,72,No,No,0,272.4,88,46.31,107.9,125,9.17,185.5,81,8.35,12.7,2,3.43,0,No
1632,32,No,Yes,26,266.7,109,45.34,232.3,107,19.75,212.8,98,9.58,16.3,4,4.4,1,No
1633,127,Yes,No,0,247.5,99,42.08,108.5,118,9.22,232,72,10.44,10.6,3,2.86,2,No
1634,30,No,No,0,54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,No
1635,82,No,No,0,130,110,22.1,185.3,88,15.75,178.7,105,8.04,8.3,4,2.24,0,No
1636,52,Yes,No,0,251.4,118,42.74,196.6,80,16.71,192,53,8.64,11,2,2.97,0,Yes
1637,62,No,No,0,120.7,70,20.52,307.2,76,26.11,203,99,9.14,13.1,6,3.54,4,No
1638,138,No,No,0,220.2,89,37.43,88.3,125,7.51,195.3,79,8.79,12.9,5,3.48,0,No
1639,87,No,No,0,185.8,119,31.59,192.3,83,16.35,200,96,9,6.6,4,1.78,1,No
1640,61,No,Yes,20,254.4,133,43.25,161.7,96,13.74,251.4,91,11.31,10.5,4,2.84,0,No
1641,173,No,No,0,291.8,143,49.61,214.3,134,18.22,151.2,119,6.8,9.9,2,2.67,0,Yes
1642,146,Yes,No,0,204.4,135,34.75,219.1,90,18.62,222.7,114,10.02,10.5,6,2.84,3,No
1643,114,No,No,0,172,145,29.24,276.4,101,23.49,193.7,100,8.72,10.1,9,2.73,1,No
1644,107,No,No,0,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89,0,No
1645,65,No,Yes,31,282.3,70,47.99,152,89,12.92,225.5,93,10.15,12,4,3.24,1,No
1646,107,No,Yes,22,281.1,83,47.79,143.7,130,12.21,239.4,128,10.77,11.2,9,3.02,1,No
1647,107,Yes,No,0,133.3,106,22.66,182.9,89,15.55,241.1,123,10.85,12.9,2,3.48,3,Yes
1648,34,No,No,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5,3,1.35,1,No
1649,103,No,No,0,189.8,110,32.27,115.5,83,9.82,191.3,103,8.61,12.2,4,3.29,0,No
1650,130,No,No,0,252,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,No
1651,111,No,Yes,24,205.5,114,34.94,219.3,99,18.64,215.9,95,9.72,14,4,3.78,1,No
1652,160,No,No,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,No
1653,113,Yes,No,0,204.3,82,34.73,188.8,115,16.05,139.4,97,6.27,9.2,7,2.48,1,No
1654,112,No,No,0,166,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,No
1655,79,No,No,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,No
1656,122,No,No,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,No
1657,131,No,No,0,196.1,89,33.34,185.5,87,15.77,250,132,11.25,5.2,6,1.4,2,No
1658,97,No,Yes,24,133.2,135,22.64,217.2,58,18.46,70.6,79,3.18,11,3,2.97,1,No
1659,59,No,No,0,195,58,33.15,198.5,88,16.87,304.3,110,13.69,14.8,9,4,0,No
1660,144,No,No,0,139.6,96,23.73,124.2,93,10.56,95.6,75,4.3,15,4,4.05,2,No
1661,65,No,Yes,29,215.5,129,36.64,161.9,77,13.76,128.3,91,5.77,8.8,5,2.38,2,No
1662,175,No,No,0,132,95,22.44,231.2,74,19.65,313.4,108,14.1,8.7,10,2.35,1,No
1663,59,No,No,0,159.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,0,No
1664,77,No,Yes,33,143,101,24.31,212.2,102,18.04,104.9,120,4.72,15.3,4,4.13,5,Yes
1665,68,Yes,Yes,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,6,3.83,3,Yes
1666,84,No,Yes,38,193,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2,2,No
1667,88,No,No,0,181.9,90,30.92,151.5,87,12.88,143,100,6.44,7.5,3,2.03,1,No
1668,63,No,No,0,180.5,126,30.69,230,98,19.55,232.5,73,10.46,10.6,3,2.86,0,No
1669,125,No,No,0,113,108,19.21,169.2,107,14.38,156.6,61,7.05,9.2,5,2.48,2,Yes
1670,164,No,No,0,160.6,111,27.3,163.2,126,13.87,187.1,112,8.42,9,3,2.43,1,No
1671,61,No,No,0,260,123,44.2,210.5,127,17.89,234.7,70,10.56,9,3,2.43,1,Yes
1672,88,No,Yes,17,219.5,78,37.32,222.1,94,18.88,188.3,92,8.47,16.1,5,4.35,1,No
1673,116,No,No,0,229.3,93,38.98,184.5,111,15.68,168.2,91,7.57,8.8,3,2.38,2,No
1674,75,Yes,No,0,222.4,78,37.81,327,111,27.8,208,104,9.36,8.7,9,2.35,1,Yes
1675,140,No,No,0,112.8,89,19.18,156.7,65,13.32,249.6,85,11.23,16.3,6,4.4,0,No
1676,217,No,No,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0,No
1677,100,No,No,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,No
1678,115,No,No,0,184.1,98,31.3,327,73,27.8,212.5,106,9.56,7.5,6,2.03,2,No
1679,158,No,No,0,222.8,101,37.88,203,128,17.26,210.6,106,9.48,6.9,2,1.86,2,No
1680,109,No,No,0,184.1,143,31.3,211.7,105,17.99,243,116,10.93,9.9,2,2.67,1,No
1681,182,No,No,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8,5,2.16,2,No
1682,123,No,Yes,34,305.2,80,51.88,156.5,109,13.3,280,81,12.6,13.2,7,3.56,1,No
1683,30,No,Yes,30,217.4,74,36.96,213.8,86,18.17,227.2,104,10.22,6.6,3,1.78,0,No
1684,141,No,No,0,260.2,131,44.23,179.2,120,15.23,135,119,6.08,7.2,8,1.94,3,No
1685,143,No,No,0,110.1,113,18.72,169,59,14.37,166.7,94,7.5,9.2,2,2.48,1,No
1686,157,No,No,0,276.2,95,46.95,165.8,119,14.09,151.6,79,6.82,2.2,4,0.59,3,No
1687,61,No,No,0,197.7,118,33.61,152.2,96,12.94,221,93,9.95,7,3,1.89,2,No
1688,123,No,No,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3,No
1689,111,No,No,0,99.3,112,16.88,270.5,136,22.99,225.3,94,10.14,9,6,2.43,3,No
1690,101,No,No,0,153.8,89,26.15,234,89,19.89,196.3,77,8.83,11.6,2,3.13,4,No
1691,11,No,Yes,28,190.6,86,32.4,220.1,122,18.71,180.3,80,8.11,6,3,1.62,3,No
1692,142,No,Yes,40,237.4,105,40.36,175.9,93,14.95,210.3,110,9.46,9.2,3,2.48,3,No
1693,151,No,No,0,134.5,88,22.87,143.1,112,12.16,223.9,61,10.08,15.4,1,4.16,1,No
1694,91,No,No,0,231.8,120,39.41,150.6,106,12.8,269.2,129,12.11,11.6,7,3.13,3,No
1695,116,No,No,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,No
1696,79,No,No,0,261.7,97,44.49,210.6,48,17.9,256.7,83,11.55,6,3,1.62,3,Yes
1697,155,No,Yes,23,243.9,112,41.46,133,106,11.31,213.7,123,9.62,13.4,11,3.62,2,No
1698,17,Yes,No,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,Yes
1699,77,No,Yes,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,No
1700,127,No,Yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,No
1701,54,No,No,0,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1,No
1702,58,Yes,Yes,43,142.8,96,24.28,272.3,100,23.15,193.4,105,8.7,8.9,4,2.4,1,No
1703,135,No,No,0,239.9,91,40.78,177.1,104,15.05,217.2,118,9.77,5.9,3,1.59,2,No
1704,66,No,Yes,36,106.7,76,18.14,209.8,77,17.83,190.4,117,8.57,12.1,2,3.27,1,No
1705,65,No,No,0,129.1,137,21.95,228.5,83,19.42,208.8,111,9.4,12.7,6,3.43,4,Yes
1706,178,Yes,No,0,124.5,134,21.17,141.2,78,12,268.2,113,12.07,11.4,2,3.08,2,Yes
1707,67,No,Yes,36,115.6,111,19.65,237.7,94,20.2,169.9,103,7.65,9.9,12,2.67,2,No
1708,101,No,Yes,33,200.1,108,34.02,188.9,122,16.06,205.1,90,9.23,15.5,4,4.19,0,No
1709,163,No,No,0,191.3,89,32.52,193.9,87,16.48,268.4,121,12.08,12.8,4,3.46,1,No
1710,103,No,No,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8,Yes
1711,36,No,No,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7,7,1.89,3,No
1712,60,No,No,0,220.6,57,37.5,211.1,115,17.94,249,129,11.21,6.8,3,1.84,1,No
1713,63,Yes,Yes,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10,4,2.7,1,No
1714,38,No,No,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,No
1715,174,No,Yes,33,167.8,91,28.53,205.3,91,17.45,130,132,5.85,14.5,4,3.92,4,Yes
1716,66,No,No,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,No
1717,122,No,No,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,No
1718,33,No,No,0,213.9,88,36.36,239.8,119,20.38,148.7,71,6.69,9.8,14,2.65,2,No
1719,155,No,Yes,30,128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1,No
1720,136,No,Yes,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,No
1721,95,Yes,Yes,37,220.2,109,37.43,185.3,99,15.75,205.1,82,9.23,4.1,2,1.11,0,Yes
1722,108,No,No,0,246.2,102,41.85,202.4,134,17.2,180.1,95,8.1,9.4,5,2.54,1,No
1723,75,No,No,0,150.6,99,25.6,301.5,83,25.63,158.7,104,7.14,8.1,5,2.19,0,No
1724,158,No,No,0,202,126,34.34,163.5,86,13.9,195.4,84,8.79,10.4,6,2.81,1,No
1725,33,Yes,No,0,190.6,100,32.4,161.7,104,13.74,189.9,136,8.55,13,6,3.51,1,No
1726,190,No,No,0,182.2,101,30.97,212.3,95,18.05,233,123,10.49,9.3,4,2.51,2,No
1727,28,No,No,0,159.7,79,27.15,216.7,131,18.42,206.7,116,9.3,9.3,3,2.51,2,No
1728,91,No,No,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,No
1729,64,No,No,0,174.5,98,29.67,180.2,103,15.32,179,89,8.06,10.7,2,2.89,2,No
1730,184,Yes,No,0,213.8,105,36.35,159.6,84,13.57,139.2,137,6.26,5,10,1.35,2,No
1731,119,No,No,0,222.8,122,37.88,163.2,107,13.87,160.6,112,7.23,11.2,6,3.02,1,No
1732,47,Yes,No,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,Yes
1733,163,No,Yes,23,160,104,27.2,189.4,64,16.1,229.9,118,10.35,10.4,7,2.81,1,No
1734,100,No,Yes,26,153.7,115,26.13,137.8,146,11.71,213.5,104,9.61,15.9,5,4.29,1,No
1735,13,No,Yes,31,265.3,94,45.1,147.6,95,12.55,259.3,117,11.67,12.9,1,3.48,1,No
1736,87,No,No,0,156.8,93,26.66,215.8,68,18.34,223.3,77,10.05,7.6,6,2.05,1,No
1737,66,No,No,0,34,133,5.78,278.6,61,23.68,129.6,120,5.83,11.5,3,3.11,0,No
1738,123,No,No,0,140,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38,2,No
1739,132,No,No,0,191.9,107,32.62,206.9,127,17.59,272,88,12.24,12.6,2,3.4,1,No
1740,129,No,Yes,30,177.3,95,30.14,211.8,102,18,240.2,108,10.81,9.3,7,2.51,3,No
1741,94,Yes,No,0,235.6,131,40.05,194.8,107,16.56,170.6,93,7.68,8.6,4,2.32,1,No
1742,114,No,Yes,19,154.6,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,3,No
1743,112,Yes,No,0,161.9,138,27.52,200.9,114,17.08,134,134,6.03,10.7,4,2.89,1,No
1744,161,No,Yes,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0,No
1745,45,No,No,0,96.1,103,16.34,246.8,134,20.98,229.7,92,10.34,9.7,4,2.62,1,No
1746,172,No,No,0,212,121,36.04,31.2,115,2.65,293.3,78,13.2,12.6,10,3.4,3,No
1747,139,No,No,0,271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,2,No
1748,78,No,No,0,130.8,64,22.24,223.7,116,19.01,227.8,108,10.25,10,5,2.7,1,No
1749,77,No,No,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4,No
1750,172,No,Yes,47,274.9,102,46.73,186.6,118,15.86,245,123,11.03,8.8,2,2.38,1,No
1751,145,No,Yes,31,216,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89,2,No
1752,39,No,No,0,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,2,3.11,1,Yes
1753,54,No,No,0,116.8,119,19.86,123.1,123,10.46,217.5,101,9.79,12,2,3.24,1,No
1754,136,No,No,0,152.6,97,25.94,208.9,85,17.76,119.1,99,5.36,5,10,1.35,1,No
1755,149,Yes,No,0,176.2,87,29.95,145,81,12.33,249.5,92,11.23,5.7,4,1.54,0,No
1756,87,No,No,0,169.1,105,28.75,169.9,102,14.44,244.9,106,11.02,9.9,10,2.67,3,No
1757,125,No,No,0,163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0,No
1758,98,No,No,0,288.1,101,48.98,137.9,93,11.72,206.5,88,9.29,0,0,0,0,No
1759,101,No,No,0,269.7,85,45.85,207.6,86,17.65,214.2,107,9.64,4.5,15,1.22,3,Yes
1760,111,No,No,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12,2,3.24,5,Yes
1761,113,No,No,0,61.2,111,10.4,92.3,88,7.85,197.4,114,8.88,13.7,3,3.7,5,Yes
1762,37,No,No,0,199.5,107,33.92,207.5,110,17.64,83.9,123,3.78,8.1,4,2.19,2,No
1763,47,No,Yes,28,141.3,94,24.02,168,108,14.28,113.5,84,5.11,7.8,2,2.11,1,No
1764,97,No,No,0,209.2,134,35.56,0,0,0,175.4,94,7.89,11.8,6,3.19,1,No
1765,105,No,No,0,146.4,81,24.89,225.1,80,19.13,230.1,117,10.35,8.5,2,2.3,1,No
1766,125,No,No,0,229.3,103,38.98,177.4,126,15.08,189.3,95,8.52,12,8,3.24,1,No
1767,92,Yes,No,0,130.7,113,22.22,260.6,122,22.15,244.2,98,10.99,9.4,2,2.54,2,Yes
1768,128,No,No,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2,No
1769,124,No,No,0,254.3,113,43.23,78.9,104,6.71,153.2,69,6.89,11.8,2,3.19,2,No
1770,87,No,No,0,58,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,No
1771,114,No,Yes,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,7,3.11,2,No
1772,161,No,No,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,No
1773,24,No,No,0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,No
1774,90,No,No,0,205.7,138,34.97,161.9,83,13.76,269.7,104,12.14,12.5,6,3.38,2,No
1775,209,No,No,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0,No
