Date,AverageTransaction,Date,Units,income,riskscore,subscribed,opened,Price,return-N6M,return-HYG,return-IVV,HYG_txn_cnt,IVV_txn_cnt,N6M_txn_cnt,DATE,rtn-N6M,rtn-HYG,rtn-IVV,vol_N6M,vol_HYG,vol_IVV,TRate_y,FRSC_y,SCRate_y,gen_F,gen_M,ed_Deg or abv,ed_H.Sch/Dip.,ed_Sec. or below
2020-03-05,17889.73389511516,2020/3/5,226.91167190000002,340313.07700000005,2,0,0,86.019997,0.008,-0.012626,-0.034917000000000004,1,0,0,2020-03-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,1,0,1,0,0
2020-03-26,442.23848247657867,2020/3/26,-1.548886566,42992.77327,5,0,0,262.369995,0.008081,0.045732999999999996,0.060209000000000006,0,1,0,2020-03-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0045000000000000005,2.75,0.0,0,1,0,1,0
2020-02-26,7173.153382736001,2020/2/26,423.74466770000004,41880.5574,1,0,0,11.34,0.000883,0.001037,-0.0038520000000000004,0,0,1,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0030000000000000005,1.0,0.0,0,1,1,0,0
2019-10-29,59.22572685129892,2019/10/29,0.0,27625.56934,5,0,0,304.910004,0.008043000000000002,-0.001831,-0.000328,0,1,0,2019-10-29,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004714285714285714,2.857142857142857,0.0,0,1,0,0,1
2020-01-17,59.22572685129892,2020/1/17,0.0,27625.56934,5,0,0,333.5,0.0008960000000000001,-0.000792,0.0033090000000000003,0,1,0,2020-01-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004714285714285714,2.857142857142857,0.0,0,1,0,0,1
2020-02-04,59.22572685129892,2020/2/4,0.0,27625.56934,5,0,0,330.609985,-0.0026739999999999997,0.005967,0.015512,0,1,0,2020-02-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004714285714285714,2.857142857142857,0.0,0,1,0,0,1
2020-02-12,59.22572685129892,2020/2/12,0.0,27625.56934,5,0,0,339.0,0.0,0.0026089999999999998,0.006412999999999999,0,1,0,2020-02-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004714285714285714,2.857142857142857,0.0,0,1,0,0,1
2019-10-04,172.411507883089,2019/10/4,0.0,152354.0951,5,0,0,296.019989,0.0009029999999999999,0.003134,0.013628,0,1,0,2019-10-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2019-10-15,172.411507883089,2019/10/15,15.65183832,152354.0951,5,0,0,300.619995,-0.0018030000000000001,0.002188,0.009842,0,1,0,2019-10-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2020-02-10,172.411507883089,2020/2/10,14.46365205,152354.0951,5,0,0,336.22000099999997,0.0017760000000000002,0.001364,0.0074010000000000005,0,1,0,2020-02-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2020-03-06,172.411507883089,2020/3/6,-3.5819092489999997,152354.0951,5,0,0,298.700012,0.003527,-0.011276000000000001,-0.016658000000000003,0,1,0,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2020-03-09,172.411507883089,2020/3/9,-26.53358112,152354.0951,5,0,0,274.799988,-0.007909000000000001,-0.043033999999999996,-0.080013,0,1,0,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2020-03-18,172.411507883089,2020/3/18,0.0,152354.0951,5,0,0,241.169998,0.0,-0.044133,-0.05567999999999999,0,1,0,2020-03-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2020-03-18,172.411507883089,2020/3/18,0.0,152354.0951,5,0,0,72.989998,0.0,-0.044133,-0.05567999999999999,1,0,0,2020-03-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.857142857142857,0.04714285714285714,0,1,1,0,0
2019-10-17,1654.2208746924143,2019/10/17,73.85621527,387867.8415,4,0,0,87.07,0.0027170000000000002,0.0013800000000000002,0.002799,1,0,0,2019-10-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2019-12-12,1654.2208746924143,2019/12/12,-30.44827982,387867.8415,4,0,0,87.519997,-0.000904,0.00229,0.008856000000000001,1,0,0,2019-12-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2019-12-24,1654.2208746924143,2019/12/24,-30.44827982,387867.8415,4,0,0,87.83000200000001,0.0,0.000798,0.000124,1,0,0,2019-12-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2020-03-11,1654.2208746924143,2020/3/11,-60.89655963,387867.8415,4,0,0,80.839996,-0.027313,-0.021781000000000002,-0.048627,1,0,0,2020-03-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2020-03-13,1654.2208746924143,2020/3/13,-75.29292551,387867.8415,4,0,0,80.050003,-0.016544,0.031439,0.090737,1,0,0,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2020-03-16,1654.2208746924143,2020/3/16,-97.25825662,387867.8415,4,0,0,75.650002,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,0,2020-03-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2019-12-24,1654.2208746924143,2019/12/24,8.288462813999999,387867.8415,4,0,0,322.649994,0.0,0.000798,0.000124,0,1,0,2019-12-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2020-03-11,1654.2208746924143,2020/3/11,17.87083029,387867.8415,4,0,0,275.47000099999997,-0.027313,-0.021781000000000002,-0.048627,0,1,0,2020-03-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2020-03-16,1654.2208746924143,2020/3/16,30.64129377,387867.8415,4,0,0,240.11999500000002,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,2020-03-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.2666666666666666,0.036666666666666674,0,1,0,1,0
2019-12-09,3202.1133821323956,2019/12/9,23.61219552,318959.8548,5,1,0,315.700012,0.0,0.0,-0.0029690000000000003,0,1,0,2019-12-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004428571428571429,2.7142857142857144,0.0,0,1,1,0,0
2020-01-22,3202.1133821323956,2020/1/22,-11.69987688,318959.8548,5,1,0,332.850006,-0.005362,0.0018149999999999998,0.00021,0,1,0,2020-01-22,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004428571428571429,2.7142857142857144,0.0,0,1,1,0,0
2020-02-14,3202.1133821323956,2020/2/14,-24.35677206,318959.8548,5,1,0,339.070007,-0.0017699999999999999,-0.000113,0.0014470000000000002,0,1,0,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004428571428571429,2.7142857142857144,0.0,0,1,1,0,0
2019-10-30,547.0464914507052,2019/10/30,6.537199662999999,28952.05643,5,0,0,305.869995,-0.017730000000000003,-0.001261,0.003148,0,1,0,2019-10-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7777777777777777,0.045555555555555544,1,0,0,1,0
2019-12-30,547.0464914507052,2019/12/30,-3.661153178,28952.05643,5,0,0,322.51001,0.000906,-0.000682,-0.005397,0,1,0,2019-12-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7777777777777777,0.045555555555555544,1,0,0,1,0
2020-03-16,547.0464914507052,2020/3/16,0.8108915459999999,28952.05643,5,0,0,240.11999500000002,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,0,2020-03-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7777777777777777,0.045555555555555544,1,0,0,1,0
2019-12-30,547.0464914507052,2019/12/30,13.43909099,28952.05643,5,0,0,87.860001,0.000906,-0.000682,-0.005397,1,0,0,2019-12-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7777777777777777,0.045555555555555544,1,0,0,1,0
2019-10-21,1818.8074634099657,2019/10/21,103.2918942,46201.83761,3,0,0,11.03,-0.0045130000000000005,0.00034500000000000004,0.007176,0,0,1,2019-10-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-12-18,1818.8074634099657,2019/12/18,6.258034737000001,46201.83761,3,0,0,88.209999,0.006375,0.0018170000000000003,6.3e-05,1,0,0,2019-12-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-12-19,1818.8074634099657,2019/12/19,-4.770842134,46201.83761,3,0,0,87.849998,-0.0036200000000000004,-0.004081,0.0042899999999999995,1,0,0,2019-12-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2020-01-08,1818.8074634099657,2020/1/8,3.362386312,46201.83761,3,0,0,88.129997,0.0,0.000909,0.005089,1,0,0,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2020-03-12,1818.8074634099657,2020/3/12,-7.112475133999999,46201.83761,3,0,0,77.610001,-0.014493,-0.039955000000000004,-0.096236,1,0,0,2020-03-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-10-21,1818.8074634099657,2019/10/21,13.07747421,46201.83761,3,0,0,87.120003,-0.0045130000000000005,0.00034500000000000004,0.007176,1,0,0,2019-10-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-12-18,1818.8074634099657,2019/12/18,49.95667311,46201.83761,3,0,0,11.05,0.006375,0.0018170000000000003,6.3e-05,0,0,1,2019-12-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-12-19,1818.8074634099657,2019/12/19,38.06707283,46201.83761,3,0,0,11.01,-0.0036200000000000004,-0.004081,0.0042899999999999995,0,0,1,2019-12-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2020-01-08,1818.8074634099657,2020/1/8,26.64812011,46201.83761,3,0,0,11.12,0.0,0.000909,0.005089,0,0,1,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2020-03-12,1818.8074634099657,2020/3/12,50.7352208,46201.83761,3,0,0,10.88,-0.014493,-0.039955000000000004,-0.096236,0,0,1,2020-03-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,1,0,0,0,1
2019-09-24,3128.3436129888005,2019/9/24,37.81290219,66195.19697,1,0,0,11.04,0.002725,-0.001372,-0.012841,0,0,1,2019-09-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2019-09-25,3128.3436129888005,2019/9/25,155.4830117,66195.19697,1,0,0,11.04,0.0,-0.001031,0.005647,0,0,1,2019-09-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2019-12-06,3128.3436129888005,2019/12/6,148.1693071,66195.19697,1,0,0,11.01,0.0,0.001382,0.008922,0,0,1,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2020-02-14,3128.3436129888005,2020/2/14,294.91595950000004,66195.19697,1,0,0,11.28,-0.0017699999999999999,-0.000113,0.0014470000000000002,0,0,1,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2020-02-26,3128.3436129888005,2020/2/26,70.68125175,66195.19697,1,0,0,11.34,0.000883,0.001037,-0.0038520000000000004,0,0,1,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2020-03-06,3128.3436129888005,2020/3/6,121.741574,66195.19697,1,0,0,11.38,0.003527,-0.011276000000000001,-0.016658000000000003,0,0,1,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2019-11-20,1308.4268054145998,2019/11/20,0.0,87667.56293,1,0,0,11.13,0.0063289999999999996,-0.0020800000000000003,-0.003698,0,0,1,2019-11-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0
2019-10-30,1056.2444598933598,2019/10/30,-13.75402911,80898.9884,4,0,0,87.110001,-0.017730000000000003,-0.001261,0.003148,1,0,0,2019-10-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03363636363636364,0,1,0,1,0
2020-02-06,1056.2444598933598,2020/2/6,-14.27829104,80898.9884,4,0,0,88.099998,0.0,0.000795,0.003829,1,0,0,2020-02-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03363636363636364,0,1,0,1,0
2019-10-30,1056.2444598933598,2019/10/30,3.917067737,80898.9884,4,0,0,305.869995,-0.017730000000000003,-0.001261,0.003148,0,1,0,2019-10-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03363636363636364,0,1,0,1,0
2020-03-30,857.6981915930236,2020/3/30,-8.551241172000001,175613.6566,4,1,1,77.690002,0.01001,0.008568000000000001,0.031938,1,0,0,2020-03-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003285714285714285,2.0,0.0,0,1,0,1,0
2019-12-11,4847.158015280679,2019/12/11,57.13587710000001,420197.68100000004,5,1,1,316.170013,0.005455,0.002066,0.002537,0,1,0,2019-12-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,1,0,1,0,0
2020-02-26,4847.158015280679,2020/2/26,-3.1174672439999997,420197.68100000004,5,1,1,312.910004,0.000883,0.001037,-0.0038520000000000004,0,1,0,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,1,0,1,0,0
2019-12-11,4847.158015280679,2019/12/11,206.87873340000002,420197.68100000004,5,1,1,87.32,0.005455,0.002066,0.002537,1,0,0,2019-12-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,1,0,1,0,0
2020-03-23,720.4578066631091,2020/3/23,3.207023485,66948.55393,5,0,0,224.649994,0.0,-0.016057,-0.028162,0,1,0,2020-03-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,1,0,0
2019-09-17,1089.8812293655953,2019/9/17,135.58576430000002,26306.7513,3,0,0,10.97,0.00366,0.000572,0.0024170000000000003,0,0,1,2019-09-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.031666666666666676,1,0,0,0,1
2019-11-21,1089.8812293655953,2019/11/21,8.71248515,26306.7513,3,0,0,11.13,0.0,0.00023199999999999997,-0.00144,0,0,1,2019-11-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.031666666666666676,1,0,0,0,1
2020-02-27,1089.8812293655953,2020/2/27,-155.332831,26306.7513,3,0,0,11.35,0.0008820000000000001,-0.01347,-0.045381,0,0,1,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.031666666666666676,1,0,0,0,1
2020-03-30,1089.8812293655953,2020/3/30,-4.851121076,26306.7513,3,0,0,77.690002,0.01001,0.008568000000000001,0.031938,1,0,0,2020-03-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.031666666666666676,1,0,0,0,1
2020-02-27,1089.8812293655953,2020/2/27,20.57448466,26306.7513,3,0,0,85.690002,0.0008820000000000001,-0.01347,-0.045381,1,0,0,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.031666666666666676,1,0,0,0,1
2020-03-10,442.2884685009405,2020/3/10,7.6375148820000005,50854.84657,5,0,0,289.549988,0.005314,0.015358000000000002,0.053675,0,1,0,2020-03-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,0,1
2020-03-23,442.2884685009405,2020/3/23,-3.2778678080000003,50854.84657,5,0,0,224.649994,0.0,-0.016057,-0.028162,0,1,0,2020-03-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,0,1
2020-03-23,442.2884685009405,2020/3/23,10.72960827,50854.84657,5,0,0,68.629997,0.0,-0.016057,-0.028162,1,0,0,2020-03-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,0,1
2020-03-26,1855.4812317251792,2020/3/26,68.52562954,165935.1988,4,1,0,76.83000200000001,0.008081,0.045732999999999996,0.060209000000000006,1,0,0,2020-03-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.9166666666666667,0.03333333333333333,1,0,0,1,0
2019-12-11,367.7858776938638,2019/12/11,0.261746815,19840.204830000002,5,1,0,316.170013,0.005455,0.002066,0.002537,0,1,0,2019-12-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0045000000000000005,2.75,0.0,0,1,0,1,0
2019-09-16,297.61540483132916,2019/9/16,-0.43899604200000003,10887.96351,5,0,0,301.980011,-0.004554,0.003557,-0.002939,0,1,0,2019-09-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,0,1,0,0,1
2019-10-24,297.61540483132916,2019/10/24,0.284908686,10887.96351,5,0,0,302.109985,0.0,0.001147,0.001791,0,1,0,2019-10-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,0,1,0,0,1
2020-02-10,297.61540483132916,2020/2/10,0.689684525,10887.96351,5,0,0,336.22000099999997,0.0017760000000000002,0.001364,0.0074010000000000005,0,1,0,2020-02-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714275,0,1,0,0,1
